Language,Name,Profession,Gender,Age,Elimination Date,Elimination Week Number,Contestant Number,Wild Card,Host Name,Broadcasted By,OTT Platform,Average TRP,Most Viewed States,House Location,OTT Season,Number of Evictions Faced,Number of Times Elected as Captain,Number of Re-entries,Walked,Ejected,In Secret-Room,Won Eviction Free Pass,Won Ticket to Finale,Secret Task,Social Media Popularity,Finalist,Winner
Telugu,Ajay Kumar_518,Actor,Male,Middle,,8.0,10.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Janany Kunaseelan_771,News Presenter,Female,Young,,10.0,11.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,15.3,Tamil Nadu,Chennai,No,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Nandini Rai_493,Actress,Female,Young,,8.0,17.0,Yes,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Simba Nagpal_203,Soap Actor,Male,Young,,8.0,5.0,No,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,7,0.0,0.0,0.0,0.0,,1.0,,,,0.0,0
Kannada,Kishan Belagali_806,Dancer,Male,Middle,19-Jan-20,14.0,,No,Sudeep,Colors Kannada,Voot,,Karnataka,Bengaluru,No,8,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Hema Sharma_659,Social Media Star,Female,Young,,2.0,10.0,No,Salman Khan,Colors,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,1,,,,,,,,,,0.0,0
Kannada,Jashwanth_269,Reality Show Alumni,Male,Young,16-Sep-22,6.0,14.0,No,Sudeep,,Voot,,Karnataka,Bengaluru,Yes,4,1.0,0.0,0.0,0.0,,,,,,1.0,0
Kannada,Vinayak Joshi_888,Radio Jockey,Male,Young,,5.0,7.0,No,Sudeep,ETV Kannada,,4.7,Karnataka,Lonavala,No,3,,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Sonia Akula_24,Actress,Female,Middle,29-Sep-24,4.0,8.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,15.9,"Telangana, Andhra Pradesh",Hyderabad,No,2,,,,,,,,,,0.0,0
Bengali,Apurbo Roy_71,Comedian,Male,Middle,,,3.0,No,Jeet,Colors Bangla,,6.5,West Bengal,Lonavala,No,7,3.0,0.0,0.0,0.0,,,,,,0.0,0
Malayalam,Manikuttan_770,Actor,Male,Middle,,,4.0,No,Mohanlal,Asianet,Disney+ Hotstar,12.4,Kerala,Chennai,No,5,2.0,1.0,1.0,0.0,,,,,9.0,1.0,1
Telugu,Kumar Sai_863,Comedian,Male,Middle,18-Oct-20,6.0,17.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,,,,6.0,0.0,0
Kannada,Pooja Gandhi_161,Actress,Female,Middle,,14.0,,No,Sudeep,Colors Kannada,,,Karnataka,Bengaluru,No,6,1.0,1.0,0.0,0.0,,,,,,1.0,0
Malayalam,Firoz Azeez_911,Radio Jockey,Male,Middle,,,3.0,No,Mohanlal,Asianet,Disney+ Hotstar,12.4,Kerala,Chennai,No,6,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Vishal Aditya Singh_8,Soap Actor,Male,Middle,,18.0,20.0,Yes,Salman Khan,Colors,,9.06,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,9,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Sivaji_106,Actor,Male,Old,17-Dec-23,15.0,2.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,8,1.0,,,,,1.0,,Fail,9.0,1.0,0
Kannada,Rakshitha Rai_443,Sports Person,Female,Middle,,1.0,,No,Sudeep,Colors Super,Voot,,Karnataka,Bengaluru,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Puneesh Sharma_540,Reality Show Alumni,Male,Middle,,15.0,15.0,No,Salman Khan,Colors,,7.64,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,1.0,0.0,0.0,0.0,,,1.0,,6.0,1.0,0
Bengali,Abhijeet Burman_10,Actor,Male,Old,,12.0,9.0,No,Mithun Chakraborthy,ETV Bangla,,2.9,West Bengal,Lonavala,No,5,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Kanwaljit Singh_632,Fashion Designer,Male,Old,,9.0,17.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Pooja Murthy_659,Soap Actress,Female,Middle,22-Oct-23,7.0,18.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,2,,,,,,,,,,0.0,0
Hindi,Himanshi Khurana_866,Singer,Female,Young,,10.0,19.0,Yes,Salman Khan,Colors,,9.06,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,3,1.0,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Nixen_260,Singer,Male,Young,,13.0,5.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,9.3,Tamil Nadu,Chennai,No,6,1.0,,,,,,,,,0.0,0
Hindi,Puneesh Sharma_193,Reality Show Alumni,Male,Middle,,15.0,15.0,No,Salman Khan,Colors,,7.64,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,1.0,0.0,0.0,0.0,,,1.0,,6.0,1.0,0
Malayalam,Aniyan Midhun_436,Sports Person,Male,Middle,,13.0,13.0,No,Mohanlal,Asianet,Disney+ Hotstar,,Kerala,Mumbai,No,7,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Karan Kundrra_832,Soap Actor,Male,Middle,,17.0,10.0,No,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,8,0.0,0.0,0.0,0.0,,,,,9.0,1.0,0
Tamil,Samyuktha Karthik/Shanmuganathan_577,Pageant Winner,Female,Middle,,8.0,14.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,16.6,Tamil Nadu,Chennai,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Arun Prasad_45,Soap Actor,Male,Middle,,14.0,11.0,No,Vijay Sethupathi,Star Vijay,Disney+ Hotstar,9.75,Tamil Nadu,Chennai,No,9,1.0,,,,,,,,,0.0,0
Kannada,Ravi Mooruru_117,Singer,Male,Middle,,4.0,,No,Sudeep,Colors Kannada,,,Karnataka,Bengaluru,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Prathap Drone_50,Social Media Star,Male,Young,,16.0,6.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,11,,2.0,2.0,,,,,,8.0,1.0,0
Hindi,Rohit Suchanti_695,Soap Actor,Male,Young,,13.0,20.0,Yes,Salman Khan,Colors,,4.99,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,0.0,0.0,0.0,0.0,,,,,,0.0,0
Malayalam,Shalini Nair_717,Video Jockey,Female,Young,,3.0,6.0,No,Mohanlal,Asianet,Disney+ Hotstar,8.1,Kerala,Mumbai,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Shani Salmon_493,Actor,Male,Middle,17-Sep-22,2.0,14.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Sangeetha Sringeri_381,Actress,Female,Young,,16.0,12.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,9,1.0,1.0,1.0,,,,1.0,,8.0,1.0,0
Hindi,Ayesha Khan_462,Actress,Female,Young,,14.0,21.0,Yes,Salman Khan,Colors,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,5,,1.0,1.0,,,,,,,0.0,0
Hindi,Juhi Parmar_56,Soap Actress,Female,Middle,,,14.0,No,Salman Khan,Colors,,4.19,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Karjat,No,4,1.0,0.0,0.0,0.0,,,,,,1.0,1
Tamil,Suja Varunee_646,Actress,Female,Middle,,13.0,17.0,Yes,Kamal Haasan,Star Vijay,,7.8,Tamil Nadu,Chennai,No,3,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0
Hindi,Tanishaa Mukerji_443,Actress,Female,Middle,28-Dec-13,15.0,1.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,10,2.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Sana Makbul_829,Actress,Female,Middle,,,4.0,No,Anil Kapoor,,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,Yes,4,,,,,,,,,9.0,1.0,1
Telugu,Avinash_984,Comedian,Male,Middle,,,21.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,15.9,"Telangana, Andhra Pradesh",Hyderabad,No,2,2.0,,,,,,1.0,,6.0,1.0,0
Marathi,Sai Lokur_489,Actress,Female,Young,,14.0,12.0,No,Mahesh Manjrekar,Colors Marathi,,,Maharashtra,Lonavala,No,7,2.0,0.0,0.0,0.0,,,,,,1.0,0
Kannada,Anand Malgatti_461,Commoner - Bus Conductor,Male,Young,,6.0,,No,Sudeep,Colors Super,Voot,,Karnataka,Bengaluru,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Sakshi Agarwal_635,Actress,Female,Young,,7.0,4.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,8.8,Tamil Nadu,Chennai,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Dalip Singh Rana (Khali)_631,Wrestler,Male,Middle,8-Jan-11,14.0,15.0,Yes,Salman Khan,Colors,,4.95,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,2.0,0.0,0.0,0.0,,,,,,1.0,0
Tamil,Dinesh Gopalsamy_956,Soap Actor,Male,Middle,,15.0,19.0,Yes,Kamal Haasan,Star Vijay,Disney+ Hotstar,9.3,Tamil Nadu,Chennai,No,10,2.0,,,,1.0,,,,7.0,1.0,0
Telugu,Navdeep_114,Actor,Male,Middle,24-Sep-17,10.0,16.0,Yes,Jr. NTR,Star Maa,,15.0,"Telangana, Andhra Pradesh",Lonavala,No,3,1.0,0.0,0.0,0.0,,,,,9.0,1.0,0
Hindi,Raqesh Bapat_75,Actor,Male,Middle,,6.0,20.0,Yes,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,0,0.0,0.0,1.0,0.0,,,,,,0.0,0
Marathi,Vineet Bhonde_898,Actor,Male,Middle,,2.0,2.0,No,Mahesh Manjrekar,Colors Marathi,,,Maharashtra,Lonavala,No,1,1.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Sheetal Shetty_954,News Presenter,Female,Young,,,4.0,No,Sudeep,Colors Kannada,,,Karnataka,Bengaluru,No,3,,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Abhirami Venkatachalam_29,Model,Female,Middle,,10.0,4.0,No,Kamal Haasan,,Disney+ Hotstar,,Tamil Nadu,Chennai,Yes,5,1.0,0.0,0.0,0.0,,,,,,1.0,0
Kannada,Ranjith Kumar_165,Soap Actor,Male,Middle,,3.0,14.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,1,,,,1.0,,,,,,0.0,0
Hindi,Armaan Kohli_78,Actor,Male,Middle,,14.0,13.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,1.0,0.0,0.0,0.0,,,,,,0.0,0
Malayalam,Rajith Kumar_867,Activist,Male,Old,,,10.0,No,Mohanlal,Asianet,Disney+ Hotstar,11.03,Kerala,Chennai,No,6,2.0,0.0,0.0,1.0,,,,,,0.0,0
Hindi,Rashami Desai_961,Soap Actress,Female,Middle,,20.0,8.0,No,Salman Khan,Colors,,9.06,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,12,1.0,1.0,0.0,0.0,,,,,7.0,1.0,0
Kannada,Raghu Gowda_727,Social Media Star,Male,Middle,,13.0,12.0,No,Sudeep,Colors Kannada,Voot,,Karnataka,Bengaluru,No,6,1.0,0.0,0.0,0.0,,,,,,0.0,0
Malayalam,Ansiba Hassan_197,Actress,Female,Middle,,11.0,1.0,No,Mohanlal,Asianet,Disney+ Hotstar,,Kerala,Chennai,No,9,1.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Sushma Veer_705,Theatre Artist,Female,Middle,,11.0,18.0,Yes,Sudeep,Colors Kannada,,,Karnataka,Bengaluru,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sumbul Touqeer Khan_212,Actress,Female,Young,,18.0,11.0,No,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,11,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Rajat Kishan_865,Soap Actor,Male,Middle,,17.0,20.0,Yes,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,6,,,,,,,,,7.0,1.0,0
Tamil,Imman Annachi_71,Comedian,Male,Old,,10.0,11.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,17.9,Tamil Nadu,Chennai,No,7,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Geetha Madhuri_864,Singer,Female,Young,30-Sep-18,16.0,1.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,7,2.0,0.0,0.0,0.0,,,,Success,8.0,1.0,0
Hindi,Sushant Divgikar_154,Model,Male,Young,,7.0,7.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Marathi,Resham Tipnis_16,Actress,Female,Middle,,13.0,1.0,No,Mahesh Manjrekar,Colors Marathi,,,Maharashtra,Lonavala,No,7,1.0,0.0,0.0,0.0,,,,,,0.0,0
Marathi,Anil Thatte_261,Journalist,Male,Old,,4.0,5.0,No,Mahesh Manjrekar,Colors Marathi,,,Maharashtra,Lonavala,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Shashi Kumar_231,Commoner - Farmer,Male,Young,,,,No,Sudeep,Colors Super,Voot,,Karnataka,Bengaluru,No,9,1.0,0.0,0.0,0.0,,,,,8.0,1.0,1
Hindi,Ali Saleem (Begum)_644,TV Anchor,Male,Middle,,3.0,,No,Salman Khan,Colors,,4.95,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Neha Pendse_518,Actress,Female,Middle,,4.0,7.0,No,Salman Khan,Colors,,4.99,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Avinash Sachdev_627,Actor,Male,Middle,,7.0,7.0,No,Salman Khan,,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,Yes,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Jasleen Matharu_141,Singer,Female,Young,,12.0,9.0,No,Salman Khan,Colors,,4.99,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Ali Reza_47,Actor,Male,Middle,3-Nov-19,15.0,11.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,1.0,0.0,0.0,,,,,6.0,1.0,0
Telugu,Tasty Teja_951,Comedian,Male,Young,5-Nov-23,9.0,9.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,8,,,,,,,,,,0.0,0
Hindi,Jad Hadid_905,Model,Male,Middle,,7.0,6.0,No,Salman Khan,,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,Yes,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Bengali,Sudipta Chakraborty_128,Actress,Female,Young,14-Sep-13,13.0,8.0,No,Mithun Chakraborthy,ETV Bangla,,2.9,West Bengal,Lonavala,No,5,0.0,1.0,0.0,0.0,,,,,,1.0,0
Hindi,Rakhi Sawant_525,Actress,Female,Middle,,17.0,24.0,Yes,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Marathi,Shivlila Patil_932,Preacher,Female,Young,,2.0,11.0,No,Mahesh Manjrekar,Colors Marathi,Voot,,Maharashtra,Mumbai,No,2,0.0,0.0,1.0,0.0,,,,,,0.0,0
Tamil,Jithan Ramesh_164,Actor,Male,Middle,,10.0,7.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,16.6,Tamil Nadu,Chennai,No,3,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Puneet Vashist_625,Actor,Male,Middle,,5.0,16.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Vanishree Kumari_224,Soap Actress,Female,Old,,1.0,10.0,No,Sudeep,Colors Kannada,,,Karnataka,Bengaluru,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Arvind Vegda_103,Singer,Male,Middle,,3.0,14.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Sherin Shringar_203,Actress,Female,Middle,,15.0,8.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,8.8,Tamil Nadu,Chennai,No,6,1.0,0.0,0.0,0.0,,,,,5.0,1.0,0
Hindi,Priyanka Chahar Choudhary_211,Soap Actress,Female,Young,,19.0,4.0,No,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,5,0.0,0.0,0.0,0.0,,,,,8.0,1.0,0
Hindi,Rakhi Sawant_713,Actress,Female,Middle,,11.0,4.0,No,Arshad Warsi,Sony,,2.72,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,0.0,1.0,0.0,0.0,,,,,,1.0,0
Kannada,Kishan Belagali_276,Dancer,Male,Middle,19-Jan-20,14.0,,No,Sudeep,Colors Kannada,Voot,,Karnataka,Bengaluru,No,8,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Varun Sandesh_809,Actor,Male,Middle,3-Nov-19,15.0,14.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,9,2.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Kannada,Hamsa Narayanaswamy_503,Actress,Female,Young,,4.0,9.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,3,1.0,,,,,,,,,0.0,0
Kannada,Sanya Iyer_103,Soap Actress,Female,Young,16-Sep-22,6.0,3.0,No,Sudeep,,Voot,,Karnataka,Bengaluru,Yes,4,0.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Tamil,Ganja Karuppu_85,Comedian,Male,Middle,,2.0,11.0,No,Kamal Haasan,Star Vijay,,7.8,Tamil Nadu,Chennai,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Devoleena Bhattacharjee/Vikas Gupta_830,Soap Actress,Female,Middle,,9.0,7.0,No,Salman Khan,Colors,,9.06,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,4,2.0,1.0,1.0,0.0,,,,,,0.0,0
Malayalam,Nandana C_709,Commoner - Student,Female,Young,,12.0,22.0,Yes,Mohanlal,Asianet,Disney+ Hotstar,,Kerala,Chennai,No,3,1.0,0.0,0.0,0.0,,,,,,0.0,0
Marathi,Snehlata Vasaikar_322,Actress,Female,Middle,,10.0,17.0,Yes,Mahesh Manjrekar,Colors Marathi,Voot,,Maharashtra,Mumbai,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Jayashree Aradhaya_20,Entrepreneur,Female,Middle,16-Sep-22,6.0,12.0,No,Sudeep,,Voot,,Karnataka,Bengaluru,Yes,6,0.0,0.0,0.0,0.0,,,,,,1.0,0
Malayalam,Alina Padikkal_836,Soap Actress,Female,Young,,,2.0,No,Mohanlal,Asianet,Disney+ Hotstar,11.03,Kerala,Chennai,No,3,0.0,1.0,1.0,0.0,,,,,,0.0,0
Tamil,Maya Krishnan_530,Actress,Female,Middle,,15.0,12.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,9.3,Tamil Nadu,Chennai,No,9,1.0,,,,,,,,7.0,1.0,0
Hindi,Swami Om_883,Swamiji,Male,Old,,,1.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0
Marathi,Sangram Chougule_162,Pageant Winner,Male,Middle,,8.0,17.0,Yes,Riteish Deshmukh,Colors Marathi,JioCinema,,Maharashtra,Mumbai,No,0,,,1.0,,,,,,,0.0,0
Marathi,Digamber Naik_935,Comedian,Male,Old,,3.0,9.0,No,Mahesh Manjrekar,Colors Marathi,,,Maharashtra,Mumbai,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Mathumitha Raghunathan_604,Model,Female,Middle,,6.0,3.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,17.9,Tamil Nadu,Chennai,No,3,1.0,0.0,0.0,0.0,,,,,,0.0,0
Malayalam,Alina Padikkal_952,Soap Actress,Female,Young,,,2.0,No,Mohanlal,Asianet,Disney+ Hotstar,11.03,Kerala,Chennai,No,3,0.0,1.0,1.0,0.0,,,,,,0.0,0
Malayalam,Remya Panickar_570,Actress,Female,Young,,13.0,18.0,Yes,Mohanlal,Asianet,Disney+ Hotstar,12.4,Kerala,Chennai,No,3,1.0,1.0,0.0,0.0,,,,,,0.0,0
Malayalam,Angel Thomas_78,Model,Female,Middle,,4.0,15.0,Yes,Mohanlal,Asianet,Disney+ Hotstar,12.4,Kerala,Chennai,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Malayalam,Shiyas Kareem_690,Actor,Male,Young,,14.0,17.0,Yes,Mohanlal,Asianet,Disney+ Hotstar,10.33,Kerala,Lonavala,No,5,1.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Hindi,Firoza Khan aka Khanzaadi_117,Singer,Female,Young,,9.0,12.0,No,Salman Khan,Colors,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,5,,,,,,,,,,0.0,0
Hindi,Puneet Kumar_787,Social Media Star,Male,Middle,,1.0,10.0,No,Salman Khan,,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,Yes,0,0.0,0.0,0.0,1.0,,,,,,0.0,0
Hindi,Megha Dhade_460,Actress,Female,Middle,,12.0,19.0,Yes,Salman Khan,Colors,,4.99,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Kanwaljit Singh_28,Fashion Designer,Male,Old,,9.0,17.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Adi Reddy_717,Social Media Star,Male,Middle,18-Dec-22,15.0,18.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,12,1.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Bengali,Mikhail Bora_862,Commoner,Male,Middle,,,2.0,No,Jeet,Colors Bangla,,6.5,West Bengal,Lonavala,No,3,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Chahat Pandey_417,Soap Actress,Female,Young,,14.0,9.0,No,Salman Khan,Colors,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,9,,,,,,,,,,0.0,0
Kannada,Anupama Gowda_603,Soap Actress,Female,Young,,14.0,7.0,No,Sudeep,Colors Super,Voot,,Karnataka,Bengaluru,No,7,2.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Kishan Belagali_641,Dancer,Male,Middle,19-Jan-20,14.0,,No,Sudeep,Colors Kannada,Voot,,Karnataka,Bengaluru,No,8,1.0,0.0,0.0,0.0,,,,,,0.0,0
